1827;Douradoquara
1828;Durandé
1829;Elói Mendes
1830;Engenheiro Caldas
1831;Engenheiro Navarro
1832;Entre Folhas
1833;Entre Rios de Minas
1834;Ervália
1835;Esmeraldas
1836;Espera Feliz
1837;Espinosa
1838;Espírito Santo do Dourado
1839;Estiva
1840;Estrela Dalva
1841;Estrela do Indaiá
1842;Estrela do Sul
1843;Eugenópolis
1844;Ewbank da Câmara
1845;Extrema
1846;Fama
1847;Faria Lemos
1848;Felício dos Santos
1849;Felisburgo
1850;Felixlândia
1851;Fernandes Tourinho
1852;Ferros
1853;Fervedouro
1854;Florestal
1855;Formiga
1856;Formoso
1857;Fortaleza de Minas
1858;Fortuna de Minas
1859;Francisco Badaró
1860;Francisco Dumont
1861;Francisco Sá
1862;Franciscópolis
1863;Frei Gaspar
1864;Frei Inocêncio
1865;Frei Lagonegro
1866;Fronteira
1867;Fronteira dos Vales
1868;Fruta de Leite
1869;Frutal
1870;Funilândia
1871;Galiléia
1872;Gameleiras
1873;Glaucilândia
1874;Goiabeira
1875;Goianá
1876;Gonçalves
1877;Gonzaga
1878;Gouveia
1879;Governador Valadares
1880;Grão Mogol
1881;Grupiara
1882;Guanhães
1883;Guapé
1884;Guaraciaba
1885;Guaraciama
1886;Guaranésia
1887;Guarani
1888;Guarará
1889;Guarda-Mor
1890;Guaxupé
1891;Guidoval
1892;Guimarânia
1893;Guiricema
1894;Gurinhatã
1895;Heliodora
1896;Iapu
1897;Ibertioga
1898;Ibiá
1899;Ibiaí
1900;Ibiracatu
1901;Ibiraci
1902;Ibirité
1903;Ibitiúra de Minas
1904;Ibituruna
1905;Icaraí de Minas
1906;Igarapé
1907;Igaratinga
1908;Iguatama
1909;Ijaci
1910;Ilicínea
1911;Imbé de Minas
1912;Inconfidentes
1913;Indaiabira
1914;Indianópolis
1915;Ingaí
1916;Inhapim
1917;Inhaúma
1918;Inimutaba
1919;Ipaba
1920;Ipanema
1921;Ipatinga
1922;Ipiaçu
1923;Ipuiúna
1924;Iraí de Minas
1925;Itabira
1926;Itabirinha de Mantena
1927;Itabirito
1928;Itacambira
1929;Itacarambi
1930;Itaguara
1931;Itaipé
1932;Itajubá
1933;Itamarandiba
1934;Itamarati de Minas
1935;Itambacuri
1936;Itambé do Mato Dentro
1937;Itamogi
1938;Itamonte
1939;Itanhandu
1940;Itanhomi
1941;Itaobim
1942;Itapagipe
1943;Itapecerica
1944;Itapeva
1945;Itatiaiuçu
1946;Itaú de Minas
1947;Itaúna
1948;Itaverava
1949;Itinga
1950;Itueta
1951;Ituiutaba
1952;Itumirim
1953;Iturama
1954;Itutinga
1955;Jaboticatubas
1956;Jacinto
1957;Jacuí
1958;Jacutinga
1959;Jaguaraçu
1960;Jaíba
1961;Jampruca
1962;Janaúba
1963;Januária
1964;Japaraíba
1965;Japonvar
1966;Jeceaba
1967;Jenipapo de Minas
1968;Jequeri
1969;Jequitaí
1970;Jequitibá
1971;Jequitinhonha
1972;Jesuânia
1973;Joaíma
1974;Joanésia
1975;João Monlevade
1976;João Pinheiro
1977;Joaquim Felício
1978;Jordânia
1979;José Gonçalves de Minas
1980;José Raydan
1981;Josenópolis
1982;Juatuba
1983;Juiz de Fora
1984;Juramento
1985;Juruaia
1986;Juvenília
1987;Ladainha
1988;Lagamar
1989;Lagoa da Prata
1990;Lagoa dos Patos
1991;Lagoa Dourada
1992;Lagoa Formosa
1993;Lagoa Grande
1994;Lagoa Santa
1995;Lajinha
1996;Lambari
1997;Lamim
1998;Laranjal
1999;Lassance
2000;Lavras
2001;Leandro Ferreira
2002;Leme do Prado
2003;Leopoldina
2004;Liberdade
2005;Lima Duarte
2006;Limeira do Oeste
2007;Lontra
2008;Luisburgo
2009;Luislândia
2010;Luminárias
2011;Luz
2012;Machacalis
2013;Machado
2014;Madre de Deus de Minas
2015;Malacacheta
2016;Mamonas
2017;Manga
2018;Manhuaçu
2019;Manhumirim
2020;Mantena
2021;Mar de Espanha
2022;Maravilhas
2023;Maria da Fé
2024;Mariana
2025;Marilac
2026;Mário Campos
2027;Maripá de Minas
2028;Marliéria
2029;Marmelópolis
2030;Martinho Campos
2031;Martins Soares
2032;Mata Verde
2033;Materlândia
2034;Mateus Leme
2035;Mathias Lobato
2036;Matias Barbosa
2037;Matias Cardoso
2038;Matipó
2039;Mato Verde
2040;Matozinhos
2041;Matutina
2042;Medeiros
2043;Medina
2044;Mendes Pimentel
2045;Mercês
2046;Mesquita
2047;Minas Novas
2048;Minduri
2049;Mirabela
2050;Miradouro
2051;Miraí
2052;Miravânia
2053;Moeda
2054;Moema
2055;Monjolos
2056;Monsenhor Paulo
2057;Montalvânia
2058;Monte Alegre de Minas
2059;Monte Azul
2060;Monte Belo
2061;Monte Carmelo
2062;Monte Formoso
2063;Monte Santo de Minas
2064;Monte Sião
2065;Montes Claros
2066;Montezuma
2067;Morada Nova de Minas
2068;Morro da Garça
2069;Morro do Pilar
2070;Munhoz
2071;Muriaé
2072;Mutum
2073;Muzambinho
2074;Nacip Raydan
2075;Nanuque
2076;Naque
2077;Natalândia
2078;Natércia
2079;Nazareno
2080;Nepomuceno
2081;Ninheira
2082;Nova Belém
2083;Nova Era
2084;Nova Lima
2085;Nova Módica
2086;Nova Ponte
2087;Nova Porteirinha
2088;Nova Resende
2089;Nova Serrana
2090;Nova União
2091;Novo Cruzeiro
2092;Novo Oriente de Minas
2093;Novorizonte
2094;Olaria
2095;Olhos-d`Água
2096;Olímpio Noronha
2097;Oliveira
2098;Oliveira Fortes
2099;Onça de Pitangui
2100;Oratórios
2101;Orizânia
2102;Ouro Branco
2103;Ouro Fino
2104;Ouro Preto
2105;Ouro Verde de Minas
2106;Padre Carvalho
2107;Padre Paraíso
2108;Pai Pedro
2109;Paineiras
2110;Pains
2111;Paiva
2112;Palma
2113;Palmópolis
2114;Papagaios
2115;Pará de Minas
2116;Paracatu
2117;Paraguaçu
2118;Paraisópolis
2119;Paraopeba
2120;Passa Quatro
2121;Passa Tempo
2122;Passabém
2123;Passa-Vinte
2124;Passos
2125;Patis
2126;Patos de Minas
2127;Patrocínio
2128;Patrocínio do Muriaé
2129;Paula Cândido
2130;Paulistas
2131;Pavão
2132;Peçanha
2133;Pedra Azul
2134;Pedra Bonita
2135;Pedra do Anta
2136;Pedra do Indaiá
2137;Pedra Dourada
2138;Pedralva
2139;Pedras de Maria da Cruz
2140;Pedrinópolis
2141;Pedro Leopoldo
2142;Pedro Teixeira
2143;Pequeri
2144;Pequi
2145;Perdigão
2146;Perdizes
2147;Perdões
2148;Periquito
2149;Pescador
2150;Piau
2151;Piedade de Caratinga
2152;Piedade de Ponte Nova
2153;Piedade do Rio Grande
2154;Piedade dos Gerais
2155;Pimenta
2156;Pingo-d`Água
2157;Pintópolis
2158;Piracema
2159;Pirajuba
2160;Piranga
2161;Piranguçu
2162;Piranguinho
2163;Pirapetinga
2164;Pirapora
2165;Piraúba
2166;Pitangui
2167;Piumhi
2168;Planura
2169;Poço Fundo
2170;Poços de Caldas
2171;Pocrane
2172;Pompéu
2173;Ponte Nova
2174;Ponto Chique
2175;Ponto dos Volantes
2176;Porteirinha
2177;Porto Firme
2178;Poté
2179;Pouso Alegre
2180;Pouso Alto
2181;Prados
2182;Prata
2183;Pratápolis
2184;Pratinha
2185;Presidente Bernardes
2186;Presidente Juscelino
2187;Presidente Kubitschek
2188;Presidente Olegário
2189;Prudente de Morais
2190;Quartel Geral
2191;Queluzito
2192;Raposos
2193;Raul Soares
2194;Recreio
2195;Reduto
2196;Resende Costa
2197;Resplendor
2198;Ressaquinha
2199;Riachinho
2200;Riacho dos Machados
2201;Ribeirão das Neves
2202;Ribeirão Vermelho
2203;Rio Acima
2204;Rio Casca
2205;Rio do Prado
2206;Rio Doce
2207;Rio Espera
2208;Rio Manso
2209;Rio Novo
2210;Rio Paranaíba
2211;Rio Pardo de Minas
2212;Rio Piracicaba
2213;Rio Pomba
2214;Rio Preto
2215;Rio Vermelho
2216;Ritápolis
2217;Rochedo de Minas
2218;Rodeiro
2219;Romaria
2220;Rosário da Limeira
2221;Rubelita
2222;Rubim
2223;Sabará
2224;Sabinópolis
2225;Sacramento
2226;Salinas
2227;Salto da Divisa
2228;Santa Bárbara
2229;Santa Bárbara do Leste
2230;Santa Bárbara do Monte Verde
2231;Santa Bárbara do Tugúrio
2232;Santa Cruz de Minas
2233;Santa Cruz de Salinas
2234;Santa Cruz do Escalvado
2235;Santa Efigênia de Minas
2236;Santa Fé de Minas
2237;Santa Helena de Minas
2238;Santa Juliana
2239;Santa Luzia
2240;Santa Margarida
2241;Santa Maria de Itabira
2242;Santa Maria do Salto
2243;Santa Maria do Suaçuí
2244;Santa Rita de Caldas
2245;Santa Rita de Ibitipoca
2246;Santa Rita de Jacutinga
2247;Santa Rita de Minas
2248;Santa Rita do Itueto
2249;Santa Rita do Sapucaí
2250;Santa Rosa da Serra
2251;Santa Vitória
2252;Santana da Vargem
2253;Santana de Cataguases
2254;Santana de Pirapama
2255;Santana do Deserto
2256;Santana do Garambéu
2257;Santana do Jacaré
2258;Santana do Manhuaçu
2259;Santana do Paraíso
2260;Santana do Riacho
2261;Santana dos Montes
2262;Santo Antônio do Amparo
2263;Santo Antônio do Aventureiro
2264;Santo Antônio do Grama
2265;Santo Antônio do Itambé
2266;Santo Antônio do Jacinto
2267;Santo Antônio do Monte
2268;Santo Antônio do Retiro
2269;Santo Antônio do Rio Abaixo
2270;Santo Hipólito
2271;Santos Dumont
2272;São Bento Abade
2273;São Brás do Suaçuí
2274;São Domingos das Dores
2275;São Domingos do Prata
2276;São Félix de Minas
2277;São Francisco
2278;São Francisco de Paula
2279;São Francisco de Sales
2280;São Francisco do Glória
2281;São Geraldo
2282;São Geraldo da Piedade
2283;São Geraldo do Baixio
2284;São Gonçalo do Abaeté
2285;São Gonçalo do Pará
2286;São Gonçalo do Rio Abaixo
2287;São Gonçalo do Rio Preto
2288;São Gonçalo do Sapucaí
2289;São Gotardo
2290;São João Batista do Glória
2291;São João da Lagoa
2292;São João da Mata
2293;São João da Ponte
