587;Planalto
588;Poções
589;Pojuca
590;Ponto Novo
591;Porto Seguro
592;Potiraguá
593;Prado
594;Presidente Dutra
595;Presidente Jânio Quadros
596;Presidente Tancredo Neves
597;Queimadas
598;Quijingue
599;Quixabeira
600;Rafael Jambeiro
601;Remanso
602;Retirolândia
603;Riachão das Neves
604;Riachão do Jacuípe
605;Riacho de Santana
606;Ribeira do Amparo
607;Ribeira do Pombal
608;Ribeirão do Largo
609;Rio de Contas
610;Rio do Antônio
611;Rio do Pires
612;Rio Real
613;Rodelas
614;Ruy Barbosa
615;Salinas da Margarida
616;Salvador
617;Santa Bárbara
618;Santa Brígida
619;Santa Cruz Cabrália
620;Santa Cruz da Vitória
621;Santa Inês
622;Santa Luzia
623;Santa Maria da Vitória
624;Santa Rita de Cássia
625;Santa Teresinha
626;Santaluz
627;Santana
628;Santanópolis
629;Santo Amaro
630;Santo Antônio de Jesus
631;Santo Estêvão
632;São Desidério
633;São Domingos
634;São Felipe
635;São Félix
636;São Félix do Coribe
637;São Francisco do Conde
638;São Gabriel
639;São Gonçalo dos Campos
640;São José da Vitória
641;São José do Jacuípe
642;São Miguel das Matas
643;São Sebastião do Passé
644;Sapeaçu
645;Sátiro Dias
646;Saubara
647;Saúde
648;Seabra
649;Sebastião Laranjeiras
650;Senhor do Bonfim
651;Sento Sé
652;Serra do Ramalho
653;Serra Dourada
654;Serra Preta
655;Serrinha
656;Serrolândia
657;Simões Filho
658;Sítio do Mato
659;Sítio do Quinto
660;Sobradinho
661;Souto Soares
662;Tabocas do Brejo Velho
663;Tanhaçu
664;Tanque Novo
665;Tanquinho
666;Taperoá
667;Tapiramutá
668;Teixeira de Freitas
669;Teodoro Sampaio
670;Teofilândia
671;Teolândia
672;Terra Nova
673;Tremedal
674;Tucano
675;Uauá
676;Ubaíra
677;Ubaitaba
678;Ubatã
679;Uibaí
680;Umburanas
681;Una
682;Urandi
683;Uruçuca
684;Utinga
685;Valença
686;Valente
687;Várzea da Roça
688;Várzea do Poço
689;Várzea Nova
690;Varzedo
691;Vera Cruz
692;Vereda
693;Vitória da Conquista
694;Wagner
695;Wanderley
696;Wenceslau Guimarães
697;Xique-Xique
