4110;Morrinhos do Sul
4111;Morro Redondo
4112;Morro Reuter
4113;Mostardas
4114;Muçum
4115;Muitos Capões
4116;Muliterno
4117;Não-Me-Toque
4118;Nicolau Vergueiro
4119;Nonoai
4120;Nova Alvorada
4121;Nova Araçá
4122;Nova Bassano
4123;Nova Boa Vista
4124;Nova Bréscia
4125;Nova Candelária
4126;Nova Esperança do Sul
4127;Nova Hartz
4128;Nova Pádua
4129;Nova Palma
4130;Nova Petrópolis
4131;Nova Prata
4132;Nova Ramada
4133;Nova Roma do Sul
4134;Nova Santa Rita
4135;Novo Barreiro
4136;Novo Cabrais
4137;Novo Hamburgo
4138;Novo Machado
4139;Novo Tiradentes
4140;Novo Xingu
4141;Osório
4142;Paim Filho
4143;Palmares do Sul
4144;Palmeira das Missões
4145;Palmitinho
4146;Panambi
4147;Pantano Grande
4148;Paraí
4149;Paraíso do Sul
4150;Pareci Novo
4151;Parobé
4152;Passa Sete
4153;Passo do Sobrado
4154;Passo Fundo
4155;Paulo Bento
4156;Paverama
4157;Pedras Altas
4158;Pedro Osório
4159;Pejuçara
4160;Pelotas
4161;Picada Café
4162;Pinhal
4163;Pinhal da Serra
4164;Pinhal Grande
4165;Pinheirinho do Vale
4166;Pinheiro Machado
4167;Pirapó
4168;Piratini
4169;Planalto
4170;Poço das Antas
4171;Pontão
4172;Ponte Preta
4173;Portão
4174;Porto Alegre
4175;Porto Lucena
4176;Porto Mauá
4177;Porto Vera Cruz
4178;Porto Xavier
4179;Pouso Novo
4180;Presidente Lucena
4181;Progresso
4182;Protásio Alves
4183;Putinga
4184;Quaraí
4185;Quatro Irmãos
4186;Quevedos
4187;Quinze de Novembro
4188;Redentora
4189;Relvado
4190;Restinga Seca
4191;Rio dos Índios
4192;Rio Grande
4193;Rio Pardo
4194;Riozinho
4195;Roca Sales
4196;Rodeio Bonito
4197;Rolador
4198;Rolante
4199;Ronda Alta
4200;Rondinha
4201;Roque Gonzales
4202;Rosário do Sul
4203;Sagrada Família
4204;Saldanha Marinho
4205;Salto do Jacuí
4206;Salvador das Missões
4207;Salvador do Sul
4208;Sananduva
4209;Santa Bárbara do Sul
4210;Santa Cecília do Sul
4211;Santa Clara do Sul
4212;Santa Cruz do Sul
4213;Santa Margarida do Sul
4214;Santa Maria
4215;Santa Maria do Herval
4216;Santa Rosa
4217;Santa Tereza
4218;Santa Vitória do Palmar
4219;Santana da Boa Vista
4220;Santana do Livramento
4221;Santiago
4222;Santo Ângelo
4223;Santo Antônio da Patrulha
4224;Santo Antônio das Missões
4225;Santo Antônio do Palma
4226;Santo Antônio do Planalto
4227;Santo Augusto
4228;Santo Cristo
4229;Santo Expedito do Sul
4230;São Borja
4231;São Domingos do Sul
4232;São Francisco de Assis
4233;São Francisco de Paula
4234;São Gabriel
4235;São Jerônimo
4236;São João da Urtiga
4237;São João do Polêsine
4238;São Jorge
4239;São José das Missões
4240;São José do Herval
4241;São José do Hortêncio
4242;São José do Inhacorá
4243;São José do Norte
4244;São José do Ouro
4245;São José do Sul
4246;São José dos Ausentes
4247;São Leopoldo
4248;São Lourenço do Sul
4249;São Luiz Gonzaga
4250;São Marcos
4251;São Martinho
4252;São Martinho da Serra
4253;São Miguel das Missões
4254;São Nicolau
4255;São Paulo das Missões
4256;São Pedro da Serra
4257;São Pedro das Missões
4258;São Pedro do Butiá
4259;São Pedro do Sul
4260;São Sebastião do Caí
4261;São Sepé
4262;São Valentim
4263;São Valentim do Sul
4264;São Valério do Sul
4265;São Vendelino
4266;São Vicente do Sul
4267;Sapiranga
4268;Sapucaia do Sul
4269;Sarandi
4270;Seberi
4271;Sede Nova
4272;Segredo
4273;Selbach
4274;Senador Salgado Filho
4275;Sentinela do Sul
4276;Serafina Corrêa
4277;Sério
4278;Sertão
4279;Sertão Santana
4280;Sete de Setembro
4281;Severiano de Almeida
4282;Silveira Martins
4283;Sinimbu
4284;Sobradinho
4285;Soledade
4286;Tabaí
4287;Tapejara
4288;Tapera
4289;Tapes
4290;Taquara
4291;Taquari
4292;Taquaruçu do Sul
4293;Tavares
4294;Tenente Portela
4295;Terra de Areia
4296;Teutônia
4297;Tio Hugo
4298;Tiradentes do Sul
4299;Toropi
4300;Torres
4301;Tramandaí
4302;Travesseiro
4303;Três Arroios
4304;Três Cachoeiras
4305;Três Coroas
4306;Três de Maio
4307;Três Forquilhas
4308;Três Palmeiras
4309;Três Passos
4310;Trindade do Sul
4311;Triunfo
4312;Tucunduva
4313;Tunas
4314;Tupanci do Sul
4315;Tupanciretã
4316;Tupandi
4317;Tuparendi
4318;Turuçu
4319;Ubiretama
4320;União da Serra
4321;Unistalda
4322;Uruguaiana
4323;Vacaria
4324;Vale do Sol
4325;Vale Real
4326;Vale Verde
4327;Vanini
4328;Venâncio Aires
4329;Vera Cruz
4330;Veranópolis
4331;Vespasiano Correa
4332;Viadutos
4333;Viamão
4334;Vicente Dutra
4335;Victor Graeff
4336;Vila Flores
4337;Vila Lângaro
4338;Vila Maria
4339;Vila Nova do Sul
4340;Vista Alegre
4341;Vista Alegre do Prata
4342;Vista Gaúcha
4343;Vitória das Missões
4344;Westfália
4345;Xangri-lá
