3042;Pato Branco
3043;Paula Freitas
3044;Paulo Frontin
3045;Peabiru
3046;Perobal
3047;Pérola
3048;Pérola d`Oeste
3049;Piên
3050;Pinhais
3051;Pinhal de São Bento
3052;Pinhalão
3053;Pinhão
3054;Piraí do Sul
3055;Piraquara
3056;Pitanga
3057;Pitangueiras
3058;Planaltina do Paraná
3059;Planalto
3060;Ponta Grossa
3061;Pontal do Paraná
3062;Porecatu
3063;Porto Amazonas
3064;Porto Barreiro
3065;Porto Rico
3066;Porto Vitória
3067;Prado Ferreira
3068;Pranchita
3069;Presidente Castelo Branco
3070;Primeiro de Maio
3071;Prudentópolis
3072;Quarto Centenário
3073;Quatiguá
3074;Quatro Barras
3075;Quatro Pontes
3076;Quedas do Iguaçu
3077;Querência do Norte
3078;Quinta do Sol
3079;Quitandinha
3080;Ramilândia
3081;Rancho Alegre
3082;Rancho Alegre d`Oeste
3083;Realeza
3084;Rebouças
3085;Renascença
3086;Reserva
3087;Reserva do Iguaçu
3088;Ribeirão Claro
3089;Ribeirão do Pinhal
3090;Rio Azul
3091;Rio Bom
3092;Rio Bonito do Iguaçu
3093;Rio Branco do Ivaí
3094;Rio Branco do Sul
3095;Rio Negro
3096;Rolândia
3097;Roncador
3098;Rondon
3099;Rosário do Ivaí
3100;Sabáudia
3101;Salgado Filho
3102;Salto do Itararé
3103;Salto do Lontra
3104;Santa Amélia
3105;Santa Cecília do Pavão
3106;Santa Cruz de Monte Castelo
3107;Santa Fé
3108;Santa Helena
3109;Santa Inês
3110;Santa Isabel do Ivaí
3111;Santa Izabel do Oeste
3112;Santa Lúcia
3113;Santa Maria do Oeste
3114;Santa Mariana
3115;Santa Mônica
3116;Santa Tereza do Oeste
3117;Santa Terezinha de Itaipu
3118;Santana do Itararé
3119;Santo Antônio da Platina
3120;Santo Antônio do Caiuá
3121;Santo Antônio do Paraíso
3122;Santo Antônio do Sudoeste
3123;Santo Inácio
3124;São Carlos do Ivaí
3125;São Jerônimo da Serra
3126;São João
3127;São João do Caiuá
3128;São João do Ivaí
3129;São João do Triunfo
3130;São Jorge d`Oeste
3131;São Jorge do Ivaí
3132;São Jorge do Patrocínio
3133;São José da Boa Vista
3134;São José das Palmeiras
3135;São José dos Pinhais
3136;São Manoel do Paraná
3137;São Mateus do Sul
3138;São Miguel do Iguaçu
3139;São Pedro do Iguaçu
3140;São Pedro do Ivaí
3141;São Pedro do Paraná
3142;São Sebastião da Amoreira
3143;São Tomé
3144;Sapopema
3145;Sarandi
3146;Saudade do Iguaçu
3147;Sengés
3148;Serranópolis do Iguaçu
3149;Sertaneja
3150;Sertanópolis
3151;Siqueira Campos
3152;Sulina
3153;Tamarana
3154;Tamboara
3155;Tapejara
3156;Tapira
3157;Teixeira Soares
3158;Telêmaco Borba
3159;Terra Boa
3160;Terra Rica
3161;Terra Roxa
3162;Tibagi
3163;Tijucas do Sul
3164;Toledo
3165;Tomazina
3166;Três Barras do Paraná
3167;Tunas do Paraná
3168;Tuneiras do Oeste
3169;Tupãssi
3170;Turvo
3171;Ubiratã
3172;Umuarama
3173;União da Vitória
3174;Uniflor
3175;Uraí
3176;Ventania
3177;Vera Cruz do Oeste
3178;Verê
3179;Virmond
3180;Vitorino
3181;Wenceslau Braz
3182;Xambrê
